mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
18	18	0	0	4/4	3	1		V(4)/v		d	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
18	18	1/2	1/2	4/4	3	1		V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
19	19	0	0	4/4	3	1		v\\		d	i		v	v						\\	m	1	1	1, -2, 2		1	1
19	19	1/2	1/2	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
20	20	1/2	1/2	4/4	3	1		#vi%2		d	i		#vi%2	#vi	%	2					%7	1	1	1, 3, 0, -3		3	1
21	21	0	0	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
21	21	1/2	1/2	4/4	3	1		V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
22	22	0	0	4/4	3	1		V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
22	22	1/2	1/2	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
23	23	0	0	4/4	3	1		#vi\\		d	i		#vi	#vi						\\	m	1	1	3, 0, 4		3	3
23	23	1/2	1/2	4/4	3	1		I		d	i		I	I							M	1	1	0, 4, 1		0	0
24	24	1/2	1/2	4/4	3	1		V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
24	24	3/4	3/4	4/4	3	1		V65		d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
25	25	0	0	4/4	3	1		V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
25	25	1/4	1/4	4/4	3	1		V7/IV		d	i		V7/IV	V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
25	25	1/2	1/2	4/4	3	1		V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
25	25	3/4	3/4	4/4	3	1		V7/VII		d	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
26	26	0	0	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
26	26	1/4	1/4	4/4	3	1		V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
26	26	1/2	1/2	4/4	3	1		VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
26	26	3/4	3/4	4/4	3	1		iv65		d	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
27	27	0	0	4/4	3	1		ii%65		d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
27	27	1/2	1/2	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
28	28	0	0	4/4	3	1		i\\	I\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
28	28	1/2	1/2	4/4	3	1		V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
28	28	3/4	3/4	4/4	3	1		V7/IV		d	i		V7/IV	V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
29	29	0	0	4/4	3	1		ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
29	29	1/2	1/2	4/4	3	1		IV/VII		d	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
30	30	0	0	4/4	3	1		V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
30	30	1/4	1/4	4/4	3	1		V7/VII		d	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
30	30	1/2	1/2	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
31	31	0	0	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
31	31	1/2	1/2	4/4	3	1		IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
31	31	3/4	3/4	4/4	3	1		ii6		d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
31	31	7/8	7/8	4/4	3	1		IV7		d	i		IV7	IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
32	32	0	0	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
32	32	1/4	1/4	4/4	3	1		V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
32	32	1/2	1/2	4/4	3	1		V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
32	32	3/4	3/4	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
33	33	0	0	4/4	3	1		i\\	I\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
34	34	0	0	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
35	35	1/2	1/2	4/4	3	1		V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
36	36	0	0	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
37	37	0	0	4/4	3	1		v		d	i		v	v							m	1	1	1, -2, 2		1	1
37	37	1/2	1/2	4/4	3	1		ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
38	38	0	0	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
38	38	1/2	1/2	4/4	3	1		V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
38	38	3/4	3/4	4/4	3	1		VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
39	39	0	0	4/4	3	1		viio6(2)/VII		d	i		viio6(2)/VII	vii	o	6	2	VII			o	1	1	0, -3, -2		3	0
39	39	1/4	1/4	4/4	3	1		viio6/VII		d	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
40	40	0	0	4/4	3	1		VII\\		d	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
40	40	1/2	1/2	4/4	3	1		v		d	i		v	v							m	1	1	1, -2, 2		1	1
41	41	0	0	4/4	3	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
42	42	1/2	1/2	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
43	43	0	0	4/4	3	1		v		d	i		v	v							m	1	1	1, -2, 2		1	1
43	43	1/2	1/2	4/4	3	1		V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
43	43	3/4	3/4	4/4	3	1		iv/v		d	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
44	44	0	0	4/4	3	1		V(4)/v		d	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
44	44	1/4	1/4	4/4	3	1		V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
45	45	0	0	4/4	3	1		v\\		d	i		v	v						\\	m	1	1	1, -2, 2		1	1
46	46	0	0	4/4	3	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
47	47	1/2	1/2	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
48	48	0	0	4/4	3	1		IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
48	48	1/2	1/2	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
49	49	0	0	4/4	3	1		v		d	i		v	v							m	1	1	1, -2, 2		1	1
49	49	1/2	1/2	4/4	3	1		IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
49	49	5/8	5/8	4/4	3	1		#viio64		d	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
49	49	3/4	3/4	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
50	50	0	0	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
50	50	1/4	1/4	4/4	3	1		IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
50	50	1/2	1/2	4/4	3	1		V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
50	50	7/8	7/8	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
51	51	0	0	4/4	3	1		i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
51	51	3/4	3/4	4/4	3	1		#vio6		d	i		#vio6	#vi	o	6					o	1	1	0, -3, 3		3	0
52	52	0	0	4/4	3	1		ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
52	52	1/4	1/4	4/4	3	1		VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
52	52	1/2	1/2	4/4	3	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
52	52	3/4	3/4	4/4	3	1		i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
53	53	0	0	4/4	3	1		IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
53	53	1/4	1/4	4/4	3	1		ii6		d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
53	53	1/2	1/2	4/4	3	1		v		d	i		v	v							m	1	1	1, -2, 2		1	1
53	53	3/4	3/4	4/4	3	1		iv/v		d	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
54	54	0	0	4/4	3	1		V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
54	54	1/4	1/4	4/4	3	1		V(64)/v		d	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
54	54	1/2	1/2	4/4	3	1		V(4)/v		d	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
54	54	3/4	3/4	4/4	3	1		V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
55	55	0	0	4/4	3	1		v\\		d	i		v	v						\\	m	1	1	1, -2, 2		1	1
55	55	1/4	1/4	4/4	3	1		#iiio6		d	i		#iiio6	#iii	o	6					o	1	1	1, -2, 4		4	1
55	55	1/2	1/2	4/4	3	1		#vi		d	i		#vi	#vi							m	1	1	3, 0, 4		3	3
55	55	3/4	3/4	4/4	3	1		IV6		d	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
56	56	0	0	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
56	56	1/4	1/4	4/4	3	1		v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
56	56	1/2	1/2	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
57	57	0	0	4/4	3	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
57	57	1/4	1/4	4/4	3	1		IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
57	57	1/2	1/2	4/4	3	1		V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
57	57	3/4	3/4	4/4	3	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
58	58	0	0	4/4	3	1		III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
58	58	1/2	1/2	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
59	59	0	0	4/4	3	1		ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
59	59	1/2	1/2	4/4	3	1		IV/VII		d	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
60	60	0	0	4/4	3	1		V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
60	60	1/4	1/4	4/4	3	1		V7/VII		d	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
60	60	1/2	1/2	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
61	61	0	0	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
61	61	1/2	1/2	4/4	3	1		IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
61	61	3/4	3/4	4/4	3	1		ii6		d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
61	61	7/8	7/8	4/4	3	1		IV7		d	i		IV7	IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
62	62	0	0	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
62	62	1/4	1/4	4/4	3	1		V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
62	62	1/2	1/2	4/4	3	1		V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
62	62	3/4	3/4	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
63	63	0	0	4/4	3	1		i\\	I\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
64	64	0	0	4/4	3	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
66	66	0	0	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
66	66	1/2	1/2	4/4	3	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
67	67	0	0	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
67	67	1/2	1/2	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
67	67	3/4	3/4	4/4	3	1		v		d	i		v	v							m	1	1	1, -2, 2		1	1
68	68	0	0	4/4	3	1		iv6(2)		d	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
68	68	1/4	1/4	4/4	3	1		iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
69	69	0	0	4/4	3	1		V\\		d	i		V	V						\\	M	1	1	1, 5, 2		1	1
70	70	0	0	4/4	3	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
70	70	1/4	1/4	4/4	3	1		V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
70	70	1/2	1/2	4/4	3	1		vi/III		d	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
70	70	3/4	3/4	4/4	3	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
71	71	0	0	4/4	3	1		IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
71	71	1/4	1/4	4/4	3	1		V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
71	71	7/16	7/16	4/4	3	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
71	71	1/2	1/2	4/4	3	1		III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
71	71	3/4	3/4	4/4	3	1		VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
72	72	0	0	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
72	72	1/4	1/4	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
72	72	1/2	1/2	4/4	3	1		VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
72	72	5/8	5/8	4/4	3	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
72	72	3/4	3/4	4/4	3	1		V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
72	72	15/16	15/16	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
73	73	0	0	4/4	3	1		i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
73	73	1/4	1/4	4/4	3	1		vi6/VII		d	i		vi6/VII	vi		6		VII			m	1	1	-2, 2, 1		1	-2
73	73	1/2	1/2	4/4	3	1		V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
73	73	3/4	3/4	4/4	3	1		ii7/VII		d	i		ii7/VII	ii		7		VII			mm7	1	1	0, -3, 1, -2		0	0
74	74	0	0	4/4	3	1		V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
74	74	1/4	1/4	4/4	3	1		ii6/VII		d	i		ii6/VII	ii		6		VII			m	1	1	-3, 1, 0		0	-3
74	74	1/2	1/2	4/4	3	1		iii/VII		d	i		iii/VII	iii				VII			m	1	1	2, -1, 3		2	2
74	74	3/4	3/4	4/4	3	1		ii/VII	viio6/VII	d	i		ii/VII	ii				VII			m	1	1	0, -3, 1		0	0
75	75	0	0	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
75	75	1/4	1/4	4/4	3	1		ii/VII	viio6/VII	d	i		ii/VII	ii				VII			m	1	1	0, -3, 1		0	0
75	75	1/2	1/2	4/4	3	1		VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
75	75	3/4	3/4	4/4	3	1		V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
76	76	0	0	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
76	76	1/4	1/4	4/4	3	1		V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
76	76	1/2	1/2	4/4	3	1		VII\\		d	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
77	77	0	0	4/4	3	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
78	78	0	0	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
78	78	3/4	3/4	4/4	3	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
79	79	0	0	4/4	3	1		ii6		d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
79	79	1/4	1/4	4/4	3	1		IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
79	79	1/2	1/2	4/4	3	1		V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
79	79	3/4	3/4	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
80	80	0	0	4/4	3	1		i\\	I\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
81	81	1/4	1/4	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
81	81	1/2	1/2	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
81	81	3/4	3/4	4/4	3	1		v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
82	82	0	0	4/4	3	1		IV/v		d	i		IV/v	IV				v			M	1	1	0, 4, 1		0	0
82	82	1/2	1/2	4/4	3	1		V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
83	83	0	0	4/4	3	1		v\\		d	i		v	v						\\	m	1	1	1, -2, 2		1	1
83	83	1/2	1/2	4/4	3	1		VII/v		d	i		VII/v	VII				v			M	1	1	-1, 3, 0		-1	-1
83	83	3/4	3/4	4/4	3	1		III6/v		d	i		III6/v	III		6		v			M	1	1	2, -1, -2		-2	2
84	84	0	0	4/4	3	1		iv65(2)/v		d	i		iv65(2)/v	iv		65	2	v			mm7	1	1	-3, 1, -2, 2		0	-3
84	84	1/2	1/2	4/4	3	1		iv6/v		d	i		iv6/v	iv		6		v			m	1	1	-3, 1, 0		0	-3
85	85	0	0	4/4	3	1		V/v\\		d	i		V/v	V				v		\\	M	1	1	2, 6, 3		2	2
85	85	1/2	1/2	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
85	85	3/4	3/4	4/4	3	1		i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
86	86	0	0	4/4	3	1		#viio6(2)		d	i		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
86	86	1/4	1/4	4/4	3	1		#viio6		d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
87	87	0	0	4/4	3	1		i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
87	87	1/2	1/2	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
87	87	3/4	3/4	4/4	3	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
88	88	0	0	4/4	3	1		v		d	i		v	v							m	1	1	1, -2, 2		1	1
88	88	1/4	1/4	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
88	88	1/2	1/2	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
88	88	5/8	5/8	4/4	3	1		IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
88	88	3/4	3/4	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
89	89	0	0	4/4	3	1		i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
89	89	3/4	3/4	4/4	3	1		IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
90	90	0	0	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
90	90	1/4	1/4	4/4	3	1		V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
90	90	1/2	1/2	4/4	3	1		i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
91	91	0	0	4/4	3	1		ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
91	91	1/2	1/2	4/4	3	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
91	91	3/4	3/4	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
92	92	0	0	4/4	3	1		ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
92	92	1/2	1/2	4/4	3	1		IV/VII		d	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
93	93	0	0	4/4	3	1		V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
93	93	1/4	1/4	4/4	3	1		V7/VII		d	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
93	93	1/2	1/2	4/4	3	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
94	94	0	0	4/4	3	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
94	94	1/2	1/2	4/4	3	1		IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
94	94	3/4	3/4	4/4	3	1		ii6		d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
94	94	7/8	7/8	4/4	3	1		IV7		d	i		IV7	IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
95	95	0	0	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
95	95	1/4	1/4	4/4	3	1		V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
95	95	1/2	1/2	4/4	3	1		V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
95	95	3/4	3/4	4/4	3	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
96	96	0	0	4/4	3	1		i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
96	96	1/2	1/2	4/4	3	1		VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
96	96	3/4	3/4	4/4	3	1		i43		d	i		i43	i		43					mm7	1	1	1, -2, 0, -3		0	1
97	97	0	0	4/4	3	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
97	97	3/4	3/4	4/4	3	1		v2		d	i		v2	v		2					mm7	1	1	-1, 1, -2, 2		1	-1
98	98	0	0	4/4	3	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
99	99	0	0	4/4	3	1		I\\		d	i		I	I						\\	M	1	1	0, 4, 1		0	0
