mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
16	16	60	60	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	113	7								
16	16	62	62	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	114	6	4							
17	17	64	64	4.0	0	0	Chord	4/4	1	1	1	1	1	115	gen,								
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	116									
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	117									
17	17	64	64	4.0	0	0	Chord	4/4	3	1	1	1	1	118	Kla-								
17	17	64	64	4.0	0	0	Chord	4/4	4	1	1	1	1	119	gen,								
17	17	64	64	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	120	6								
17	17	66	66	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	121	6	4							
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	122	mein								
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	123									3
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	124									
18	18	68	68	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	125	gen,								
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	126	mein								
18	18	68	68	4.0	0	0	Chord	4/4	4	1	1	1	1	127									
18	18	68	68	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	128		4							
18	18	70	70	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	129									
19	19	72	72	4.0	0	0	Chord	4/4	1	1	1	1	1	130	Kla-								
19	19	72	72	4.0	0	0	Chord	4/4	2	1	1	1	1	131	gen,								
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	132	Kla-								4
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	133									4
19	19	72	72	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	134	6								5
19	19	74	74	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	135	6	4							5
20	20	76	76	4.0	0	0	Chord	4/4	1	1	1	1	1	136	gen,								
20	20	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	137									4
20	20	78	78	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	138									4
20	20	76	76	4.0	0	0	Chord	4/4	4	1	1	1	1	139	ver-								
20	20	76	76	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	140		4							
20	20	78	78	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	141									
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	142	mein								
21	21	80	80	4.0	0	0	Chord	4/4	3	1	1	1	1	143	gen,								
21	21	80	80	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	144	leih								
21	21	82	82	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	145	mir								
21	21	80	80	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	146									
21	21	82	82	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	147									
22	22	84	84	4.0	0	0	Chord	4/4	2	1	1	1	1	148	Kla-								6
22	22	84	84	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	149	Gnad								
22	22	86	86	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	150	zu								
22	22	84	84	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	151									
22	22	86	86	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	152									
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	153									6
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	154									6
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	155									6
23	23	90	90	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	156	mein								
23	23	88	88	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	157	die-								
23	23	90	90	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	158	ser								
23	23	88	88	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	159									
23	23	90	90	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	160									
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	161									6
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	162									6
24	24	92	92	4.0	0	0	Chord	4/4	3	1	1	1	1	163	Kla-								
24	24	92	92	4.0	0	0	Chord	4/4	4	1	1	1	1	164	Frist,								
24	24	92	92	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	165	6								7
24	24	94	94	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	166	6	4							7
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	167	ver-								
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	168									
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	169	gen,								
25	25	96	96	4.0	0	0	Chord	4/4	3	1	1	1	1	170	gen,								
25	25	96	96	4.0	0	0	Chord	4/4	4	1	1	1	1	171									
25	25	96	96	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	172	5	4							
25	25	98	98	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	173									
26	26	100	100	4.0	0	0	Chord	4/4	1	1	1	1	1	174	leih								
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	175	ver-								
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	176	ver-								
26	26	100	100	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	177									
26	26	102	102	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	178									
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	179									
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	180	mir								
27	27	104	104	4.0	0	0	Chord	4/4	2	1	1	1	1	181	leih								
27	27	104	104	4.0	0	0	Chord	4/4	3	1	1	1	1	182	leih								
27	27	104	104	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	183	5								8
27	27	106	106	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	184	6								8
28	28	108	108	4.0	0	0	Chord	4/4	1	1	1	1	1	185	Gnad								
28	28	108	108	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	186									
28	28	110	110	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	187	mir								
28	28	108	108	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	188									
28	28	110	110	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	189	mir								
28	28	108	108	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	190	5								
28	28	110	110	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	191	6								
29	29	112	112	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	192									
29	29	114	114	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	193	zu								
29	29	112	112	4.0	0	0	Chord	4/4	2	1	1	1	1	194	Gnad								
29	29	112	112	4.0	0	0	Chord	4/4	3	1	1	1	1	195	Gnad								
29	29	112	112	4.0	0	0	Chord	4/4	5	1	1	1	1	196									
30	30	116	116	4.0	0	0	Chord	4/4	1	1	1	1	1	197	die-								
30	30	116	116	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	198									
30	30	118	118	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	199	zu								
30	30	116	116	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	200	zu								
30	30	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	201	die-								
30	30	116	116	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	202									
30	30	118	118	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	203									
31	31	120	120	4.0	0	0	Chord	4/4	1	1	1	1	1	204	ser								
31	31	120	120	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	205	die-								
31	31	122	122	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	206	ser								
31	31	120	120	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	207									
31	31	122	122	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	208	ser								
31	31	120	120	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	209									
31	31	122	122	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	210									
32	32	124	124	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	211	Frist,								
32	32	127	127	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	212	lass								
32	32	124	124	4.0	0	0	Chord	4/4	2	1	1	1	1	213	Frist,								
32	32	124	124	4.0	0	0	Chord	4/4	3	1	1	1	1	214	Frist,								
32	32	124	124	4.0	0	0	Chord	4/4	5	1	1	1	1	215									
33	33	128	128	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	216	mich								
33	33	130	130	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	217	doch								
33	33	131	131	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	218	lass								
33	33	128	128	4.0	0	0	Chord	4/4	5	1	1	1	1	219									
34	34	132	132	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	220	nicht,								
34	34	135	135	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	221	lass								
34	34	132	132	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	222	mich								
34	34	134	134	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	223	doch								
34	34	134	134	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	224	lass								
34	34	132	132	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	225									
34	34	134	134	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	226									
35	35	136	136	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	227	mich								
35	35	138	138	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	228	doch								
35	35	136	136	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	229	nicht								
35	35	138	138	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	230	ver-								
35	35	139	139	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	231	lass								
35	35	136	136	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	232	mich								
35	35	138	138	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	233	doch								
35	35	136	136	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	234									
35	35	138	138	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	235									
36	36	140	140	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	236	nicht								
36	36	141	141	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	237	ver-								
36	36	142	142	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	238	za-								9
36	36	140	140	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	239	za-								10
36	36	142	142	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	240									10
36	36	140	140	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	241	mich								
36	36	142	142	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	242	doch								
36	36	140	140	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	243	nicht								
36	36	142	142	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	244	ver-								
36	36	140	140	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	245	5								
36	36	141	141	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	246	6								
36	36	142	142	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	247	6								
37	37	144	144	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	248									9
37	37	146	146	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	249									9
37	37	147	147	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	250									9
37	37	144	144	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	251									10
37	37	146	146	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	252									
37	37	144	144	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	253	nicht								
37	37	146	146	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	254	ver-								
37	37	144	144	4.0	0	0	Chord	4/4	4	1	1	1	1	255	za-								
37	37	144	144	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	256	7								
37	37	146	146	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	257	6	4							
38	38	148	148	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	258									9
38	38	150	150	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	259									9
38	38	148	148	4.0	0	0	Chord	4/4	2	1	1	1	1	260	gen.								
38	38	148	148	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	261	za-								11
38	38	151	151	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	262									11
38	38	148	148	4.0	0	0	Chord	4/4	4	1	1	1	1	263	gen.								
38	38	148	148	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	264	6								12
38	38	150	150	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	265		4							12
39	39	152	152	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	266									9
39	39	154	154	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	267									
39	39	152	152	4.0	0	0	Chord	4/4	2	1	1	1	1	268									
39	39	152	152	4.0	0	0	Chord	4/4	3	1	1	1	1	269									
39	39	152	152	4.0	0	0	Chord	4/4	4	1	1	1	1	270									
39	39	152	152	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	271		4							
39	39	154	154	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	272									
40	40	156	156	4.0	0	0	Chord	4/4	1	1	1	1	1	273	gen.								
40	40	156	156	4.0	0	0	Chord	4/4	2	1	1	1	1	274									
40	40	156	156	4.0	0	0	Chord	4/4	3	1	1	1	1	275	gen.								
40	40	156	156	4.0	0	0	Chord	4/4	5	1	1	1	1	276									
41	41	160	160	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	277	Den								
41	41	162	162	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	278	rech-								
41	41	164	164	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	279	ten								
41	41	160	160	2.0	0	0	Chord	3/2	5	1	1/2	1/2	1	280									
41	41	162	162	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	281									
41	41	164	164	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	282									
42	42	166	166	4.0	0	0	Chord	3/2	4	1	1	1	1	283	Weg,								
42	42	170	170	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	284	o								
42	42	166	166	4.0	0	0	Chord	3/2	5	1	1	1	1	285									
42	42	170	170	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	286									
43	43	172	172	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	287	Den								
43	43	174	174	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	288	rech-								
43	43	176	176	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	289	ten								
43	43	172	172	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	290	Den								
43	43	174	174	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	291	rech-								
43	43	176	176	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	292	ten								
43	43	172	172	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	293	Herr,								
43	43	174	174	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	294	ich								
43	43	172	172	2.0	0	0	Chord	3/2	5	1	1/2	1/2	1	295									
43	43	174	174	4.0	1/2	1/2	Chord	3/2	5	1	1	1	1	296									
44	44	178	178	4.0	0	0	Chord	3/2	1	1	1	1	1	297	Weg,								
44	44	182	182	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	298	o								
44	44	178	178	4.0	0	0	Chord	3/2	3	1	1	1	1	299	Weg,								
44	44	182	182	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	300	o								
44	44	178	178	4.0	0	0	Chord	3/2	4	1	1	1	1	301	mein,								
44	44	178	178	4.0	0	0	Chord	3/2	5	1	1	1	1	302									
44	44	182	182	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	303									
45	45	184	184	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	304	Herr,								
45	45	186	186	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	305	ich								
45	45	184	184	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	306	Den								
